Unnamed: 0,API,Solvent 1,Solvent 2,Temperature,x_Solvent1,x_Solvent2,x_API,L,L+L,S+L,S+L+L,solute_smiles,solvent_smiles,solvent2_smiles,L_pred,L+L_pred,S+L_pred,S+L+L_pred,predicted_class_idx,predicted_class
9963,ibuprofen,water,n-pentane,317.9,0.504622873,0.134049152,0.361327975,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
9964,ibuprofen,water,n-pentane,317.9,0.499865995,0.142989621,0.357144383,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
9965,ibuprofen,water,n-pentane,317.9,0.499865995,0.153193718,0.346940287,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
9966,ibuprofen,water,n-pentane,317.9,0.499865995,0.163397815,0.33673619,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
9967,ibuprofen,water,n-pentane,317.9,0.499865995,0.173601911,0.326532093,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
9968,ibuprofen,water,n-pentane,317.9,0.499865995,0.183806008,0.316327997,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
9969,ibuprofen,water,n-pentane,317.9,0.499865995,0.194010105,0.3061239,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
9970,ibuprofen,water,n-pentane,317.9,0.499865995,0.204214201,0.295919803,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
9971,ibuprofen,water,n-pentane,317.9,0.499865995,0.214418298,0.285715707,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
9972,ibuprofen,water,n-pentane,317.9,0.499865995,0.224622395,0.27551161,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
9973,ibuprofen,water,n-pentane,317.9,0.499865995,0.234826491,0.265307513,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
9974,ibuprofen,water,n-pentane,317.9,0.499865995,0.245030588,0.255103417,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
9975,ibuprofen,water,n-pentane,317.9,0.499865995,0.255234685,0.24489932,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
9976,ibuprofen,water,n-pentane,317.9,0.499865995,0.265438781,0.234695223,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
9977,ibuprofen,water,n-pentane,317.9,0.499865995,0.275642878,0.224491127,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
9978,ibuprofen,water,n-pentane,317.9,0.499865995,0.285846975,0.21428703,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
9979,ibuprofen,water,n-pentane,317.9,0.499865995,0.296051071,0.204082933,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
9980,ibuprofen,water,n-pentane,317.9,0.499865995,0.306255168,0.193878837,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
9981,ibuprofen,water,n-pentane,317.9,0.499865995,0.316459265,0.18367474,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
9982,ibuprofen,water,n-pentane,317.9,0.499865995,0.326663361,0.173470643,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
9983,ibuprofen,water,n-pentane,317.9,0.499865995,0.336867458,0.163266547,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
9984,ibuprofen,water,n-pentane,317.9,0.499865995,0.347071555,0.15306245,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
9985,ibuprofen,water,n-pentane,317.9,0.499865995,0.357275652,0.142858353,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
9986,ibuprofen,water,n-pentane,317.9,0.499865995,0.367479748,0.132654257,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
9987,ibuprofen,water,n-pentane,317.9,0.499865995,0.377683845,0.12245016,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
9988,ibuprofen,water,n-pentane,317.9,0.499865995,0.387887942,0.112246063,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
9989,ibuprofen,water,n-pentane,317.9,0.499865995,0.398092038,0.102041967,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
9990,ibuprofen,water,n-pentane,317.9,0.499865995,0.408296135,0.09183787,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
9991,ibuprofen,water,n-pentane,317.9,0.499865995,0.418500232,0.081633773,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
9992,ibuprofen,water,n-pentane,317.9,0.499865995,0.428704328,0.071429677,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
9993,ibuprofen,water,n-pentane,317.9,0.499865995,0.438908425,0.06122558,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
9994,ibuprofen,water,n-pentane,317.9,0.499865995,0.449112522,0.051021483,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
9995,ibuprofen,water,n-pentane,317.9,0.499865995,0.459316618,0.040817387,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
9996,ibuprofen,water,n-pentane,317.9,0.499865995,0.469520715,0.03061329,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
9997,ibuprofen,water,n-pentane,317.9,0.499865995,0.479724812,0.020409193,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
9998,ibuprofen,water,n-pentane,317.9,0.499865995,0.489928908,0.010205097,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
9999,ibuprofen,water,n-pentane,317.9,0.499865995,0.500133005,1e-06,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10000,ibuprofen,water,n-pentane,318.15,0.080836109,0.472554247,0.446609644,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10001,ibuprofen,water,n-pentane,318.15,0.08217284,0.470565149,0.447262011,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10002,ibuprofen,water,n-pentane,318.15,0.083556168,0.46851839,0.447925442,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10003,ibuprofen,water,n-pentane,318.15,0.084988623,0.466411158,0.448600219,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10004,ibuprofen,water,n-pentane,318.15,0.086472946,0.464240601,0.449286453,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10005,ibuprofen,water,n-pentane,318.15,0.088012088,0.46200364,0.449984272,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10006,ibuprofen,water,n-pentane,318.15,0.089609229,0.459696973,0.450693798,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10007,ibuprofen,water,n-pentane,318.15,0.091267808,0.457317065,0.451415126,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10008,ibuprofen,water,n-pentane,318.15,0.092991546,0.454860129,0.452148325,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10009,ibuprofen,water,n-pentane,318.15,0.094784475,0.452322097,0.452893428,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10010,ibuprofen,water,n-pentane,318.15,0.09665098,0.449698593,0.453650428,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10011,ibuprofen,water,n-pentane,318.15,0.098595828,0.446984904,0.454419268,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10012,ibuprofen,water,n-pentane,318.15,0.10062422,0.444175948,0.455199832,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10013,ibuprofen,water,n-pentane,318.15,0.102741907,0.441266519,0.455991574,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10014,ibuprofen,water,n-pentane,318.15,0.104955015,0.438250242,0.456794742,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10015,ibuprofen,water,n-pentane,318.15,0.107270421,0.435120858,0.457608721,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10016,ibuprofen,water,n-pentane,318.15,0.109695646,0.431871367,0.458432987,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10017,ibuprofen,water,n-pentane,318.15,0.11223899,0.428494146,0.459266864,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10018,ibuprofen,water,n-pentane,318.15,0.114909633,0.424980876,0.460109491,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10019,ibuprofen,water,n-pentane,318.15,0.117717762,0.421322454,0.460959784,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10020,ibuprofen,water,n-pentane,318.15,0.120674714,0.417508897,0.461816388,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10021,ibuprofen,water,n-pentane,318.15,0.12379315,0.413529229,0.462677621,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10022,ibuprofen,water,n-pentane,318.15,0.127087252,0.409371344,0.463541404,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10023,ibuprofen,water,n-pentane,318.15,0.130572974,0.405021855,0.464405171,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10024,ibuprofen,water,n-pentane,318.15,0.13426833,0.400465906,0.465265764,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10025,ibuprofen,water,n-pentane,318.15,0.138193496,0.395686241,0.466120263,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10026,ibuprofen,water,n-pentane,318.15,0.142372175,0.390665645,0.46696218,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10027,ibuprofen,water,n-pentane,318.15,0.146830823,0.385382826,0.467786351,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10028,ibuprofen,water,n-pentane,318.15,0.151600118,0.379814442,0.46858544,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10029,ibuprofen,water,n-pentane,318.15,0.15671559,0.373934084,0.469350326,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10030,ibuprofen,water,n-pentane,318.15,0.162218653,0.367711729,0.470069618,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10031,ibuprofen,water,n-pentane,318.15,0.168157925,0.361113063,0.470729012,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10032,ibuprofen,water,n-pentane,318.15,0.174590934,0.354098641,0.471310424,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10033,ibuprofen,water,n-pentane,318.15,0.181586351,0.346622831,0.471790818,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10034,ibuprofen,water,n-pentane,318.15,0.189226952,0.338632478,0.47214057,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10035,ibuprofen,water,n-pentane,318.15,0.197613631,0.330065186,0.472321183,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10036,ibuprofen,water,n-pentane,318.15,,,1e-08,0,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10037,ibuprofen,water,n-pentane,318.15,,,1e-08,0,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10038,ibuprofen,water,n-pentane,318.15,,,1e-08,0,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10039,ibuprofen,water,n-pentane,318.15,,,1e-08,0,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10040,ibuprofen,water,n-pentane,318.15,,,1e-08,0,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10041,ibuprofen,water,n-pentane,318.15,,,1e-08,0,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10042,ibuprofen,water,n-pentane,318.15,,,1e-08,0,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10043,ibuprofen,water,n-pentane,318.15,,,1e-08,0,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10044,ibuprofen,water,n-pentane,318.15,,,1e-08,0,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10045,ibuprofen,water,n-pentane,318.15,,,1e-08,0,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10046,ibuprofen,water,n-pentane,318.15,,,1e-08,0,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10047,ibuprofen,water,n-pentane,318.15,,,1e-08,0,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10048,ibuprofen,water,n-pentane,318.15,,,1e-08,0,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10049,ibuprofen,water,n-pentane,318.15,,,1e-08,0,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10050,ibuprofen,water,n-pentane,318.15,0.999733231,0.000263257,3.51e-06,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10051,ibuprofen,water,n-pentane,318.15,0.979725778,0.020257758,1.65e-05,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10052,ibuprofen,water,n-pentane,318.15,0.960475763,0.039466532,5.77e-05,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10053,ibuprofen,water,n-pentane,318.15,0.941905652,0.057931198,0.00016315,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10054,ibuprofen,water,n-pentane,318.15,0.923921578,0.075685703,0.000392719,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10055,ibuprofen,water,n-pentane,318.15,0.90640831,0.092754146,0.000837544,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10056,ibuprofen,water,n-pentane,318.15,0.889220738,0.109147548,0.001631715,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10057,ibuprofen,water,n-pentane,318.15,0.872165024,0.124858104,0.002976872,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10058,ibuprofen,water,n-pentane,318.15,0.854953254,0.139846795,0.00519995,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10059,ibuprofen,water,n-pentane,318.15,0.83708069,0.1540112,0.008908109,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10060,ibuprofen,water,n-pentane,318.15,0.574569642,0.117441878,0.30798848,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10061,ibuprofen,water,n-pentane,318.15,0.543117469,0.122100066,0.334782465,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10062,ibuprofen,water,n-pentane,318.15,0.519737864,0.12745376,0.352808376,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10063,ibuprofen,water,n-pentane,318.15,0.500510781,0.132956007,0.366533212,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10064,ibuprofen,water,n-pentane,318.15,0.499866615,0.142988988,0.357144397,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10065,ibuprofen,water,n-pentane,318.15,0.499866615,0.153193085,0.3469403,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10066,ibuprofen,water,n-pentane,318.15,0.499866615,0.163397182,0.336736203,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10067,ibuprofen,water,n-pentane,318.15,0.499866615,0.173601279,0.326532106,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10068,ibuprofen,water,n-pentane,318.15,0.499866615,0.183805376,0.316328009,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10069,ibuprofen,water,n-pentane,318.15,0.499866615,0.194009473,0.306123912,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10070,ibuprofen,water,n-pentane,318.15,0.499866615,0.20421357,0.295919815,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10071,ibuprofen,water,n-pentane,318.15,0.499866615,0.214417667,0.285715718,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10072,ibuprofen,water,n-pentane,318.15,0.499866615,0.224621764,0.275511621,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10073,ibuprofen,water,n-pentane,318.15,0.499866615,0.234825861,0.265307524,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10074,ibuprofen,water,n-pentane,318.15,0.499866615,0.245029958,0.255103426,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10075,ibuprofen,water,n-pentane,318.15,0.499866615,0.255234055,0.244899329,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10076,ibuprofen,water,n-pentane,318.15,0.499866615,0.265438152,0.234695232,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10077,ibuprofen,water,n-pentane,318.15,0.499866615,0.275642249,0.224491135,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10078,ibuprofen,water,n-pentane,318.15,0.499866615,0.285846346,0.214287038,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10079,ibuprofen,water,n-pentane,318.15,0.499866615,0.296050444,0.204082941,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10080,ibuprofen,water,n-pentane,318.15,0.499866615,0.306254541,0.193878844,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10081,ibuprofen,water,n-pentane,318.15,0.499866615,0.316458638,0.183674747,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10082,ibuprofen,water,n-pentane,318.15,0.499866615,0.326662735,0.17347065,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10083,ibuprofen,water,n-pentane,318.15,0.499866615,0.336866832,0.163266553,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10084,ibuprofen,water,n-pentane,318.15,0.499866615,0.347070929,0.153062456,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10085,ibuprofen,water,n-pentane,318.15,0.499866615,0.357275026,0.142858359,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10086,ibuprofen,water,n-pentane,318.15,0.499866615,0.367479123,0.132654262,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10087,ibuprofen,water,n-pentane,318.15,0.499866615,0.37768322,0.122450165,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10088,ibuprofen,water,n-pentane,318.15,0.499866615,0.387887317,0.112246068,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10089,ibuprofen,water,n-pentane,318.15,0.499866615,0.398091414,0.102041971,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10090,ibuprofen,water,n-pentane,318.15,0.499866615,0.408295511,0.091837873,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10091,ibuprofen,water,n-pentane,318.15,0.499866615,0.418499608,0.081633776,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10092,ibuprofen,water,n-pentane,318.15,0.499866615,0.428703705,0.071429679,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10093,ibuprofen,water,n-pentane,318.15,0.499866615,0.438907802,0.061225582,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10094,ibuprofen,water,n-pentane,318.15,0.499866615,0.449111899,0.051021485,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10095,ibuprofen,water,n-pentane,318.15,0.499866615,0.459315997,0.040817388,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10096,ibuprofen,water,n-pentane,318.15,0.499866615,0.469520094,0.030613291,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10097,ibuprofen,water,n-pentane,318.15,0.499866615,0.479724191,0.020409194,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10098,ibuprofen,water,n-pentane,318.15,0.499866615,0.489928288,0.010205097,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10099,ibuprofen,water,n-pentane,318.15,0.499866615,0.500132385,1e-06,0,1,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCC,,,,,0,L
10100,ibuprofen,water,n-heptane,293.15,0.003714492,0.941667259,0.054618248,1,0,0,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCCCC,,,,,0,L
10101,ibuprofen,water,n-heptane,293.15,0.003791177,0.941493361,0.054715462,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCCCC,,,,,0,L
10102,ibuprofen,water,n-heptane,293.15,0.003871096,0.941312248,0.054816656,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCCCC,,,,,0,L
10103,ibuprofen,water,n-heptane,293.15,0.003954456,0.941123462,0.054922082,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCCCC,,,,,0,L
10104,ibuprofen,water,n-heptane,293.15,0.004041487,0.940926503,0.05503201,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCCCC,,,,,0,L
10105,ibuprofen,water,n-heptane,293.15,0.004132435,0.940720828,0.055146736,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCCCC,,,,,0,L
10106,ibuprofen,water,n-heptane,293.15,0.004227572,0.940505846,0.055266582,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCCCC,,,,,0,L
10107,ibuprofen,water,n-heptane,293.15,0.004327193,0.940280908,0.055391899,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCCCC,,,,,0,L
10108,ibuprofen,water,n-heptane,293.15,0.004431623,0.940045306,0.055523071,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCCCC,,,,,0,L
10109,ibuprofen,water,n-heptane,293.15,0.00454122,0.939798262,0.055660518,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCCCC,,,,,0,L
10110,ibuprofen,water,n-heptane,293.15,0.004656376,0.939538921,0.055804704,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCCCC,,,,,0,L
10111,ibuprofen,water,n-heptane,293.15,0.004777525,0.939266338,0.055956136,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCCCC,,,,,0,L
10112,ibuprofen,water,n-heptane,293.15,0.004905149,0.938979473,0.056115378,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCCCC,,,,,0,L
10113,ibuprofen,water,n-heptane,293.15,0.005039779,0.938677171,0.05628305,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCCCC,,,,,0,L
10114,ibuprofen,water,n-heptane,293.15,0.005182011,0.938358148,0.056459842,0,0,0,1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,O,CCCCCCC,,,,,0,L
